,PDB_IDs,0,1,2,3
93,1aqc,-0.9999999999999593,-154.29525090000058,-98.69232030000008,-243.0652330000001
94,1aqi,9.999999999999865,-3.0145916000003314,-3.111789299998658,-274.89160499999906
95,1aqj,7.999999999999893,-34.242485300000276,26.346625100000256,-286.73134890000006
96,1at5,8.999999999999966,-21.20606939999998,-16.479569800000032,-17.789910799999955
97,1at6,9.999999999999945,-7.407106200000116,-13.169708999999921,-22.472520700000196
98,1atl,-13.999999999999984,-7.977007599999725,-82.6317884000002,5.5737556999992375
99,1atr,1.0000000000000073,15.146814300000042,85.44791200000026,16.020418600000028
100,1au0,6.999999999999951,-119.61085850000032,-189.99360270000008,232.40082139999993
101,1au2,6.999999999999951,-114.10284919999978,-194.6794792000003,226.21595759999968
102,1auj,6.0000000000000036,-37.89507140000002,12.06542679999997,-36.2956749
103,1avd,8.999999999999883,122.25102720000011,103.69454410000023,-13.591984499999658
104,1avn,-0.9999999999999678,28.196247400000157,-12.579305100000091,63.70544849999996
105,1avp,10.999999999999902,40.18938069999996,-30.98572949999985,-59.13267189999988
106,1awf,0.9999999999999314,-103.16315679999991,33.90106759999996,-27.311969399999906
107,1awh,7.9999999999998614,-140.72621680000034,-94.35889389999998,-209.14879039999997
108,1awi,4.000000000000025,2.061875900000132,12.496358400000052,5.99500860000007
109,1ax0,-6.999999999999981,60.67162419999993,51.11756110000006,42.453911599999934
110,1ax1,-7.999999999999997,68.54290309999992,33.74718639999987,55.377990000000175
111,1ax2,-6.999999999999981,57.33963969999996,48.64319840000009,39.52977860000014
112,1axr,-0.0008000000000688429,56.99041670000031,-16.582310399999926,51.25469020000058
113,1axs,10.000000000000313,-57.96257090000003,8.82650870000041,-11.516950899999753
114,1axz,-6.999999999999981,59.44597939999997,53.53029739999988,37.96178730000004
115,1ayu,6.999999999999951,-236.44629340000066,-155.06064730000006,91.37778120000019
116,1ayv,6.999999999999951,-242.7712707999998,-151.30899010000013,92.7545067000005
117,1azg,-3.999999999999989,26.47220930000004,-14.577921400000058,-32.31612860000002
118,1azl,-18.999999999999922,41.15420850000011,-53.879917900000024,-74.33265990000002
119,1azm,-2.0000000000000724,-30.75918750000003,5.763728900000019,-53.361441999999904
120,1azx,-4.000400000000262,154.9662355999995,-110.02440600000097,-306.46709929999787
121,1b05,-1.3200551762793111e-13,-195.4188784999997,-4.648894899999971,-11.178351799999838
122,1b0f,11.000000000000082,80.35180190000013,13.309369200000022,-118.6889966000001
123,1b0h,-1.3200551762793111e-13,-201.39552070000013,-13.836817900000021,-21.197116000000214
124,1b11,2.0000000000000133,13.604135399999988,27.519852100000005,17.392032300000025
125,1b1h,-1.3200551762793111e-13,-205.01063759999985,-20.982574699999862,-19.38135730000041
126,1b2h,-1.0000000000002787,-219.16062559999952,-20.00930609999996,-19.01649769999967
127,1b2i,1.0000000000000087,20.644583500000028,33.16700360000003,5.625886099999983
128,1b2m,-19.00000000000003,-38.731198700000036,-119.64318549999984,0.2958341999998974
129,1b32,-1.3200551762793111e-13,-199.97246850000036,-17.49879950000006,-19.406042200000297
130,1b3f,-1.3244960683778118e-13,-200.84594429999996,-9.779370900000027,-12.093033900000115
131,1b3g,-1.3200551762793111e-13,-208.81767689999967,-15.202400400000158,-18.39614830000026
132,1b3h,-1.3200551762793111e-13,-199.54483290000024,-17.8563164000001,-15.845661200000505
133,1b3l,-6.000000000000214,-32.90856119999995,18.785234599999576,-462.6270192999978
134,1b40,-1.3200551762793111e-13,-202.28075729999952,-10.989684100000021,-10.154618400000258
135,1b42,5.999999999999938,-119.7196164000003,2.6303641000002083,18.346518599999982
136,1b46,-1.0000000000001321,-189.4754635999995,-13.945569199999985,8.419770700000191
137,1b4d,-1.0008000000003077,-19.822872300000697,28.50849709999931,113.19849000000062
138,1b4h,-1.3200551762793111e-13,-195.70043040000007,-12.367062999999995,-19.30587289999994
139,1b4z,-1.000000000000133,-181.55696569999995,-10.776110200000147,5.041363700000167
140,1b51,-1.000000000000133,-184.60903720000047,-11.928699600000108,10.630479299999985
141,1b52,-2.0000000000003553,160.22162080000024,93.42574790000003,-53.01271629999958
142,1b55,15.00000000000013,-156.1383719000004,-167.8766369,7.208303699999275
143,1b56,1.5487611193520934e-14,-50.07231749999999,13.709799899999991,-14.308522399999987
144,1b57,-16.00000000000008,-69.81866050000045,35.34377610000029,20.98066870000025
145,1b58,-1.3200551762793111e-13,-216.60048400000053,-7.825878200000034,-4.480847300000025
146,1b5g,-3.000000000000027,150.53440419999984,16.182659000000086,6.0746708999997265
147,1b5h,-1.0000000000003373,-199.33026049999978,-22.444623299999897,-10.310237499999852
148,1b5i,-1.0000000000003408,-197.10659740000042,4.091218000000105,-10.992547399999614
149,1b5j,-1.3200551762793111e-13,-202.82133910000107,-14.3687967999999,-24.39274060000002
150,1b6h,-1.000000000000323,-215.32947869999916,8.120346899999978,8.340436199999669
151,1b6j,5.999999999999951,-9.050515900000079,-36.95617459999997,-56.14229850000021
152,1b6k,7.999999999999925,5.560214599999806,-12.58068529999996,-21.831310700000042
153,1b6l,6.999999999999899,-11.58887569999986,-19.571103899999958,-31.25368550000001
154,1b6m,7.999999999999925,3.620756800000138,-16.700567999999937,-25.126248099999945
155,1b6p,7.999999999999925,3.532108900000275,-15.084771200000086,-24.569574599999875
156,1b74,5.999999999999975,-63.48168760000006,-29.152472200000105,67.46916310000005
157,1b7h,-1.0000000000003444,-201.70305439999893,113.54855540000024,59.50815540000022
158,1b8n,-4.999999999999987,31.89258319999993,15.449740999999804,-87.93316350000023
159,1b8o,-4.999999999999992,6.670967999999956,-25.690807499999902,-91.16974149999973
160,1b8y,-10.000000000000062,-26.198404199999825,1.4595636000000174,-92.1188642
161,1b9j,-1.3200551762793111e-13,-202.78445220000057,-14.222097299999998,-14.672322499999925
162,1b9s,0.9995999999999252,24.767438600000304,21.769576100000002,-54.249544699999724
163,1b9t,1.9999999999999343,20.129804300000142,27.96767390000003,-60.123304099999736
164,1b9v,-1.5087930904655877e-13,45.52079339999977,0.8941968999997327,-66.81270959999999
165,1ba8,-2.000000000000051,102.34485830000011,2.4613385000000965,24.63370099999971
166,1bai,-1.9999999999999964,-5.150868900000043,9.311844999999847,-8.164672200000062
167,1bap,-3.0753177782116836e-14,32.52507480000006,-35.87536450000001,17.041134200000048
168,1bb0,-7.605027718682322e-15,125.22660810000033,41.62522239999982,10.897551399999328
169,1bbz,-0.999999999999998,-24.558336900000015,-50.63416250000003,5.970462499999972
170,1bcd,-0.9999999999999678,33.22229619999982,-19.16314830000003,64.47323530000003
171,1bcj,-3.0000000000001323,-169.97345820000012,-8.503123599999702,111.48502049999972
172,1bcu,-1.000000000000028,-125.6091411000002,62.386225400000114,-25.730782499999677
173,1bdl,6.999999999999924,30.043369500000033,-64.51749640000001,-0.7554164000003002
174,1bdq,7.99999999999995,23.06674779999982,-61.72529969999983,-19.641124500000053
175,1bdr,7.999999999999925,35.28248809999994,-48.548697400000016,6.860130299999987
176,1bgo,6.999999999999951,-80.60310429999997,5.84016410000007,293.54318850000004
177,1bgq,-9.000000000000034,-40.91821349999999,-4.372891200000038,-57.460484599999816
178,1bhx,-1.0000000000000386,136.2849332999999,21.736132699999832,-21.05156169999976
179,1bil,-10.999999999999966,41.66319240000001,-26.53558470000056,36.779155199999934
180,1bim,-9.000000000000002,22.76152799999993,-11.117455299999946,28.33320949999961
181,1bio,-8.520961713998076e-15,-123.34978009999996,-69.61214749999994,54.639073899999836
182,1biw,-22.000000000000128,23.113093999999954,-35.76911769999972,14.238439700000404
183,1bji,-1.0004000000000866,57.1684574999999,-40.64077330000008,13.786333100000103
184,1bjr,3.000000000000031,-13.554835700000012,-38.41683589999999,-28.118287200000022
185,1bju,6.999999999999966,26.378528400000036,-16.605363500000013,-32.533097900000065
186,1bjv,6.999999999999966,30.50710779999995,-13.478421100000036,-33.27147849999994
187,1bkj,-17.000000000000004,-128.15537629999992,11.998373700000005,94.18088430000043
188,1bkm,3.999999999999995,3.077660400000077,17.59928880000004,69.36958629999991
189,1bky,5.999999999999938,-117.67932719999972,1.9325451000001166,13.740710500000137
190,1bl4,1.9999999999999527,1.789147100000012,-68.99804189999983,32.671296499999976
191,1bl6,-9.000000000000101,-101.59902670000037,192.53869489999983,-89.62906089999953
192,1bl7,-9.000000000000101,-85.93290540000012,193.05399859999977,-100.31173820000005
193,1bm2,2.999999999999988,-1.575795200000009,21.958667700000042,-16.281405000000046
194,1bm6,-11.000000000000096,66.33582599999968,-22.975686800000158,-0.9436909999999359
195,1bm7,-8.000000000000053,16.263804799999743,84.01798040000003,-0.3924978000001329
196,1bma,5.0000000000000036,-29.00778810000002,19.34161270000012,16.45419190000002
197,1bmb,2.999999999999987,-14.179781500000004,12.964992099999964,-8.87990949999998
198,1bmk,-9.000000000000103,-98.19480360000024,193.3928376999999,-82.51512269999998
199,1bmm,-1.0000000000000555,64.61227320000015,69.00556589999971,54.12890440000027
200,1bmn,0.9999999999999052,-69.06617559999988,113.00617370000012,17.999305800000048
201,1bmq,1.0000000000000322,99.34144039999988,-41.11402429999996,-145.98927710000038
202,1bn1,-0.9999999999999669,33.3171701,-11.697156600000017,57.39464919999992
203,1bn3,-0.9999999999999669,31.569726000000124,-11.504190900000099,57.55808419999997
204,1bn4,-0.9999999999999669,36.210973300000134,-10.3848764,62.17548439999994
205,1bnm,-0.9999999999999669,39.40752739999976,-13.892489400000134,57.90894799999988
206,1bnn,-0.9999999999999669,39.75245059999992,-16.59806010000005,55.14920449999996
207,1bnq,-1.9999999999999676,51.12611050000016,-17.70485299999993,32.63773450000012
208,1bnt,-1.9999999999999676,43.83603669999982,-17.586247300000103,36.908355799999924
209,1bnu,-1.9999999999999676,51.37846060000005,-15.79383759999999,46.05039249999992
210,1bnv,-0.9999999999999669,36.8688442999998,-9.541528399999994,62.04248209999985
211,1bnw,-1.9999999999999676,51.81418089999989,-22.130700399999874,41.28693559999997
212,1bo5,-19.999999999999982,-15.109715499999508,-42.92592139999943,14.401791199999048
213,1bp0,-11.000000000000064,-33.460237700000086,-172.97002430000052,-6.486140100000234
214,1bq3,3.999999999999558,6.6119391000001,11.256049500000394,15.03963949999959
215,1bq4,4.99999999999976,2.633639199999561,11.98227009999981,-22.76120329999897
216,1bqm,12.999600000000006,169.45188309999878,-20.834277900000156,-1.0491111999996714
217,1bqn,17.000000000000007,58.58594510000104,7.053539499999783,103.80202850000003
218,1bqo,-22.000000000000128,35.178897699999894,-82.98635490000036,-23.005953600000424
219,1br5,1.9999999999999676,-16.07502169999986,-60.00078030000018,-33.19861720000014
220,1br6,0.9999999999999611,-31.93491499999981,-20.858145999999895,-43.416530700000116
221,1br8,-5.0008000000004085,107.62488340000029,309.8927034000004,370.1732120000018
222,1bra,-5.000000000000028,-5.800860099999931,-96.77758700000022,67.62417809999998
223,1bsk,-8.000000000000009,-22.35436119999999,-164.52213840000044,-35.12342100000002
224,1bt6,-6.000000000000064,-1.37430250000012,9.129974300000068,25.066847399999972
225,1btn,0.9999999999999872,-38.32359450000011,41.75699100000004,96.76013640000001
226,1bty,6.999999999999966,-40.356860799999914,6.176628299999841,-44.17776919999994
227,1bug,-17.99999999999996,-231.3126388000007,7.835645800000103,-5.2733456999990205
228,1bux,2.9999999999997207,-21.068951799999983,-10.594548300000074,-14.098341099999873
229,1bv7,4.9999999999999645,27.97398799999997,-50.13808059999994,2.6703612000001153
230,1bv9,4.999999999999968,19.444706700000058,-58.34148569999994,-6.025838700000002
231,1bwa,5.999999999999918,26.313965200000105,-32.701688300000015,3.647574399999861
232,1bwb,4.999999999999966,34.49572830000007,-59.98755870000004,-11.83175809999971
233,1bwn,16.000000000000107,-201.4027845000008,-228.14615019999943,3.425005199999676
234,1bxl,-12.00000000000002,54.638568800000044,-89.90155480000003,1.1275262000000739
235,1bxo,-19.00000000000016,77.56891660000012,-5.059222600000018,-55.67413899999988
236,1bxq,-18.00000000000008,78.0030528000004,-21.042359299999877,-61.597608700000045
237,1bzc,-5.000000000000016,-32.483237600000265,-197.5244451999998,166.2171917000002
238,1bzf,-4.000000000000009,5.239955099999878,-31.725570000000022,7.816238300000049
239,1bzh,-8.00000000000002,-75.1528517000002,-144.6320903000002,77.45271809999959
240,1bzj,-5.000000000000016,20.6575488999998,-178.64499279999998,-162.50235959999918
241,1bzs,-13.000000000000023,-38.98990190000006,26.619108500000028,-25.485546399999897
242,1bzy,-8.000000000000046,13.463348499999894,-5.814683700000371,-3.843869400000232
243,1c12,-2.216560268664125e-13,-49.242953999999955,-77.83247039999985,-107.71230509999981
244,1c1r,6.0000000000000036,-27.135406700000004,-27.89057840000006,29.97975129999987
245,1c1u,-3.000000000000023,134.12118559999985,-4.998713599999817,21.306385299999725
246,1c1v,-3.000000000000023,126.35017209999982,1.0381137000001637,29.602329099999867
247,1c29,-10.000000000000332,-108.1789509999992,40.27698479999967,-72.04104370000006
248,1c2t,-12.000000000000103,-26.256301200000006,10.108872400000006,-30.34922669999971
249,1c3b,7.999999999999777,-2.0889866999994506,-9.409029400000477,11.009612100000357
250,1c3e,-12.000000000000103,-28.38412110000008,8.328237199999846,-30.882063100000366
251,1c3i,-23.00000000000012,52.89729929999999,38.56415620000004,-9.857693199999774
252,1c3r,-10.000000000000199,-182.78500959999982,-113.10995019999979,3.443795399999068
253,1c3x,-28.99999999999983,-112.78762829999941,148.08986419999934,-26.31312689999969
254,1c4u,-4.934941344458821e-14,106.7229074,-6.424493599999916,-28.64624900000001
255,1c4v,-2.0000000000000475,135.57203689999997,1.219356000000205,8.743124599999351
256,1c4y,0.9999999999999936,28.584347099999768,73.41450529999956,115.0840727
257,1c50,-2.000800000000417,-44.977821199999774,37.757916199999954,38.12242339999927
258,1c5c,5.99999999999975,-76.36077800000028,-96.16993039999988,54.206217399999886
259,1c5n,-2.000000000000056,134.7816036999998,-13.394428999999807,23.049330499999833
260,1c5o,-2.000000000000056,134.27627649999977,-12.43732179999991,21.00127679999974
261,1c5p,6.999999999999966,-31.203074999999913,-19.991760900000052,29.224301300000025
262,1c5q,6.999999999999966,-57.86704010000003,8.644706500000055,-41.78043419999991
263,1c5s,6.999999999999966,-23.393253499999915,-20.818210800000063,30.658718700000154
264,1c5t,6.999999999999966,-25.250374900000015,-20.46858889999992,32.50379399999998
265,1c5x,4.999999999999951,28.40071380000008,-15.921457800000034,-61.82755970000041
266,1c5y,4.999999999999951,26.87857389999971,-11.628408800000159,-58.366963400000074
267,1c5z,5.999999999999954,51.16117970000021,-24.139599599999876,-88.2699424999998
268,1c6y,1.000000000000013,-32.39430240000005,-15.171756399999914,28.037928800000024
269,1c70,5.999999999999902,-25.466814900000077,0.48903090000025506,44.022711900000004
270,1c7e,-38.00000000000015,96.56073759999977,162.2484337999997,-84.19612119999982
271,1c7f,-38.00000000000015,55.05593730000008,170.56887269999973,-94.33722049999973
272,1c83,-3.9999999999999667,31.429753299999863,-181.48909139999992,-177.3858972999998
273,1c84,-5.000000000000016,21.811372000000024,-175.97024250000007,-164.46719799999985
274,1c85,-5.000000000000016,143.92498800000024,-70.55186380000002,-163.2785530000004
275,1c86,-3.9999999999999685,162.76705630000006,-46.352367999999814,-151.6894278999997
276,1c87,-3.9999999999999667,145.13723660000014,-57.350957000000314,-174.5295940999999
277,1c88,-3.9999999999999667,11.236887799999696,-177.33862729999996,-163.54409710000013
278,1c8k,-2.000800000000417,-35.66465680000005,26.65463180000026,44.646733999999775
279,1c8l,-1.0008000000002082,-23.19518930000024,-75.56229650000066,248.23642900000203
280,1c8v,-11.00000000000027,-120.05187259999958,34.26043040000015,-96.53672550000014
281,1c9d,-12.000000000000245,-138.37410249999922,52.84432659999998,-94.91138449999997
282,1ca8,0.9999999999999789,131.3530152000001,27.325382100000038,8.152684299999168
283,1caq,-10.000000000000062,-30.50151019999994,16.27340999999993,-90.71958599999984
284,1cbr,-8.000000000000016,-15.200751199999972,31.89259429999999,2.9035148999998595
285,1cbx,2.999999999999996,44.437659199999835,92.47561720000002,38.37435000000002
286,1ce5,6.999999999999966,-43.39539450000002,13.59302979999996,-44.38685840000002
287,1cea,-5.731526364627371e-14,7.5857182999999875,-6.500620699999907,-7.936144399999782
288,1ceb,-5.731526364627371e-14,60.10554160000002,5.642839299999792,-3.0559911000000475
289,1cet,0.999999999999957,82.1496761000001,-31.31991319999991,29.61016449999994
290,1cgl,-24.00000000000001,-33.49526259999974,70.71029469999928,-17.076855900000172
291,1ch8,-8.000000000000135,45.47112940000029,60.67650999999998,172.13034609999954
292,1ci7,-8.000000000000043,-27.06355219999955,181.81100029999968,-2.679128799999905
293,1cil,-1.9999999999999667,50.60019849999993,-6.362516700000039,41.63752409999997
294,1cim,-1.9999999999999667,40.305945900000104,-11.712584300000064,39.99776789999992
295,1cin,-1.9999999999999667,40.7535029000001,-7.6917851,39.31377630000002
296,1ciz,-9.000000000000101,-12.725698800000075,-29.32242639999989,-83.22224820000024
297,1cj1,35.99999999999979,-59.39308590000037,-226.69860990000015,508.39992030000195
298,1cka,-3.0000000000000253,3.710231700000032,-0.8839391999999986,44.650658900000025
299,1ckb,-3.0000000000000187,3.5416375999999676,-6.948720899999976,47.63148699999994
300,1clu,-5.00000000000011,35.312349000000054,7.737214499999932,-5.754041699999981
301,1cnw,-1.9999999999999667,47.39548859999996,-15.245573399999993,45.57729970000008
302,1cnx,-1.9999999999999667,47.53255939999976,-14.743758900000023,44.41599999999996
303,1cny,-1.9999999999999667,47.20293319999987,-15.585833699999982,47.27025530000004
304,1cp6,-11.999999999999952,9.011991800000175,-53.66233020000006,20.639101399999962
305,1cpi,6.999999999999948,1.997348800000142,-25.424632899999885,-43.19575839999991
306,1cps,1.000000000000058,38.5768668000001,63.76696519999994,48.248500999999955
307,1cqp,-8.000000000000227,7.431723499999756,-0.22713900000010087,15.441061399999901
308,1cs4,-15.999999999999776,163.51295500000094,-211.23031889999896,-117.58906820000138
309,1csh,2.0000000000000044,-100.84130360000006,-96.16610509999983,-62.05895150000038
310,1csi,2.0000000000000044,-99.83235839999995,-96.0252157000001,-61.89052319999976
311,1csr,2.0000000000000044,-102.95403189999985,-92.17996339999979,-61.95221859999981
312,1css,2.0000000000000044,-100.37108170000029,-95.40298470000022,-61.46415639999991
313,1ct8,5.999999999999695,-4.4707884000004565,-63.437505300000005,0.4690868999999509
314,1ctr,-24.000000000000018,33.000050799999975,-72.80290769999993,-3.679208499999901
315,1ctt,-10.00000000000004,-0.1255820000000033,19.80128219999985,42.4228391999999
316,1ctu,-10.00000000000004,-13.774990099999787,21.71099720000027,39.19179990000003
317,1cw2,-17.999999999998497,-0.5950215999999404,60.900616199999924,1.8395455999989174
318,1cwb,1.0000000000000207,-12.0987034999999,48.84288369999997,-66.1354627
319,1cwc,1.0000000000000207,-23.173318200000057,45.780512999999935,-64.94006160000005
320,1cx9,-11.000000000000266,-139.41736859999952,48.91573669999943,-70.6559168000001
321,1cyn,4.999999999999889,-52.43221769999983,-42.91087169999992,-8.301885999999984
322,1czc,-9.00000000000002,12.916082300000136,-80.97517069999999,190.03043440000044
323,1cze,-8.00000000000011,12.09646989999992,-83.64179969999958,182.71024780000045
324,1czk,-15.99999999999989,-86.14913049999984,-75.73216720000005,20.387752500000232
325,1czl,-16.9999999999999,-101.00895940000008,-86.81972830000015,3.7911321999999705
326,1czo,-16.9999999999999,15.125983800000217,78.83868170000008,112.20077869999993
327,1czr,-15.99999999999989,-80.58573189999996,-98.20989519999985,20.563960199999862
328,1d04,-16.9999999999999,95.55350989999994,14.622101300000006,-89.86044999999976
329,1d09,-13.00000000000009,116.58965639999968,-148.76080239999968,7.965126599999774
330,1d1p,2.999999999999903,-64.6209118,43.670859199999796,27.7696431000001
331,1d2s,-5.000000000000078,19.45530439999984,26.35946340000005,-33.32004739999999
332,1d3d,-2.000000000000047,114.28281910000017,36.32772920000005,30.10491810000032
333,1d3p,-2.000000000000047,115.00936769999971,34.720570400000035,29.86530470000003
334,1d3q,-2.000000000000047,115.74360339999981,33.01921100000005,29.467879399999827
335,1d3v,2.7422508708241367e-14,79.49173080000008,-4.8632960000003695,84.8422350999997
336,1d4h,4.99999999999995,-39.59929459999992,-29.397357900000063,21.090794200000108
